Date,Location,Price,CC.Loyalty,CC.Loyalty.Type,CreditCardTimestamp
01/17/2014,Guy's Gyros,19.68,L8148,Loyalty,NA
01/17/2014,Hippokampos,15.77,L8148,Loyalty,NA
01/17/2014,Brew've Been Served,11.04,L3572,Loyalty,NA
01/17/2014,Shoppers' Delight,269.33,L3572,Loyalty,NA
01/17/2014,Brew've Been Served,13.66,L2490,Loyalty,NA
01/17/2014,Guy's Gyros,22.18,L2490,Loyalty,NA
01/17/2014,Guy's Gyros,37.55,L2490,Loyalty,NA
01/17/2014,Guy's Gyros,15.4,L2169,Loyalty,NA
01/17/2014,Katerina Cafe,35.52,L2169,Loyalty,NA
01/17/2014,Stewart and Sons Fabrication,1753.17,L9633,Loyalty,NA
01/17/2014,Abila Zacharo,14.51,L9637,Loyalty,NA
01/17/2014,Coffee Cameleon,14.57,L9637,Loyalty,NA
01/17/2014,Katerina Cafe,38.21,L9637,Loyalty,NA
01/17/2014,Hallowed Grounds,3.25,L8012,Loyalty,NA
01/17/2014,Katerina Cafe,21.22,L8012,Loyalty,NA
01/17/2014,Hippokampos,52.31,L3288,Loyalty,NA
01/17/2014,Jack's Magical Beans,19.11,L3288,Loyalty,NA
01/17/2014,Ouzeri Elian,10.21,L3288,Loyalty,NA
01/17/2014,Gelatogalore,21.62,L7814,Loyalty,NA
01/17/2014,Hallowed Grounds,18.22,L7814,Loyalty,NA
01/17/2014,Katerina Cafe,22.18,L7814,Loyalty,NA
01/17/2014,Brew've Been Served,16.62,L3259,Loyalty,NA
01/17/2014,Katerina Cafe,27.49,L3259,Loyalty,NA
01/17/2014,Coffee Cameleon,10.27,L9362,Loyalty,NA
01/17/2014,Katerina Cafe,21.01,L9362,Loyalty,NA
01/17/2014,Brew've Been Served,5.29,L9363,Loyalty,NA
01/17/2014,Guy's Gyros,16.83,L9363,Loyalty,NA
01/17/2014,Abila Zacharo,15.95,L2459,Loyalty,NA
01/17/2014,Hallowed Grounds,9.72,L2459,Loyalty,NA
01/17/2014,Gelatogalore,15.84,L5224,Loyalty,NA
01/17/2014,Brew've Been Served,12.3,L7291,Loyalty,NA
01/17/2014,Chostus Hotel,114.22,L7291,Loyalty,NA
01/17/2014,Guy's Gyros,29.71,L7291,Loyalty,NA
01/17/2014,Brew've Been Served,19.39,L8566,Loyalty,NA
01/17/2014,Guy's Gyros,35.1,L8566,Loyalty,NA
01/17/2014,Hippokampos,14.57,L8566,Loyalty,NA
01/17/2014,Abila Zacharo,39.67,L9254,Loyalty,NA
01/17/2014,Brew've Been Served,10.52,L9254,Loyalty,NA
01/17/2014,Hippokampos,38.19,L6886,Loyalty,NA
01/17/2014,Kalami Kafenion,25.32,L6886,Loyalty,NA
01/18/2014,Abila Zacharo,16.59,L5777,Loyalty,NA
01/18/2014,Kronos Mart,194.51,L5777,Loyalty,NA
01/18/2014,Ouzeri Elian,21.56,L5777,Loyalty,NA
01/18/2014,Hippokampos,72.5,L7783,Loyalty,NA
01/18/2014,Frank's Fuel,52.66,L3191,Loyalty,NA
01/18/2014,Kalami Kafenion,11.14,L3191,Loyalty,NA
01/18/2014,Katerina Cafe,96.36,L4164,Loyalty,NA
01/18/2014,Ouzeri Elian,57.63,L6267,Loyalty,NA
01/18/2014,Abila Zacharo,18.45,L1682,Loyalty,NA
01/18/2014,Roberts and Sons,62.47,L1682,Loyalty,NA
01/18/2014,Kalami Kafenion,10.48,L1485,Loyalty,NA
01/18/2014,Katerina Cafe,9.72,L1485,Loyalty,NA
01/18/2014,Abila Zacharo,73.25,L5947,Loyalty,NA
01/18/2014,Roberts and Sons,239.65,L5947,Loyalty,NA
01/18/2014,Katerina Cafe,8.14,L6119,Loyalty,NA
01/18/2014,Frydos Autosupply n' More,103.55,L3014,Loyalty,NA
01/18/2014,Hippokampos,20.11,L3014,Loyalty,NA
01/18/2014,Hippokampos,63.21,L2070,Loyalty,NA
01/18/2014,Kalami Kafenion,42.36,L2070,Loyalty,NA
01/18/2014,Kronos Mart,150.36,L2070,Loyalty,NA
01/18/2014,Kalami Kafenion,24.14,L4149,Loyalty,NA
01/18/2014,Frydos Autosupply n' More,281.54,L4424,Loyalty,NA
01/18/2014,Guy's Gyros,27.4,L4424,Loyalty,NA
01/18/2014,Katerina Cafe,22.74,L4424,Loyalty,NA
01/18/2014,Katerina Cafe,37.21,L5259,Loyalty,NA
01/18/2014,Ahaggo Museum,120.2,L3800,Loyalty,NA
01/18/2014,Guy's Gyros,31.48,L3800,Loyalty,NA
01/18/2014,Guy's Gyros,47.89,L5553,Loyalty,NA
01/18/2014,Roberts and Sons,266.69,L5553,Loyalty,NA
01/18/2014,Albert's Fine Clothing,35.66,L3366,Loyalty,NA
01/18/2014,Hippokampos,27.21,L3366,Loyalty,NA
01/18/2014,Ouzeri Elian,33.57,L3366,Loyalty,NA
01/18/2014,Guy's Gyros,39.68,L2490,Loyalty,NA
01/18/2014,Katerina Cafe,19.3,L2490,Loyalty,NA
01/18/2014,Kronos Mart,87.66,L2490,Loyalty,NA
01/18/2014,Katerina Cafe,33.41,L2169,Loyalty,NA
01/18/2014,Katerina Cafe,33.63,L8012,Loyalty,NA
01/18/2014,Ahaggo Museum,55.55,L3288,Loyalty,NA
01/18/2014,Hippokampos,49.21,L3288,Loyalty,NA
01/18/2014,General Grocer,477.6,L9362,Loyalty,NA
01/18/2014,Katerina Cafe,76.1,L9362,Loyalty,NA
01/18/2014,Ouzeri Elian,53.36,L9362,Loyalty,NA
01/18/2014,General Grocer,108.49,L9363,Loyalty,NA
01/18/2014,Kalami Kafenion,53.36,L9363,Loyalty,NA
01/18/2014,Chostus Hotel,600,L2459,Loyalty,NA
01/18/2014,Katerina Cafe,14.22,L2459,Loyalty,NA
01/18/2014,Abila Zacharo,111.93,L5224,Loyalty,NA
01/18/2014,Albert's Fine Clothing,226.49,L5224,Loyalty,NA
01/18/2014,Shoppers' Delight,258.33,L5224,Loyalty,NA
01/18/2014,Abila Zacharo,21.29,L8566,Loyalty,NA
01/18/2014,Katerina Cafe,19.31,L9254,Loyalty,NA
01/18/2014,Frydos Autosupply n' More,120.67,L6886,Loyalty,NA
01/18/2014,Hippokampos,53.21,L6886,Loyalty,NA
01/18/2014,Kalami Kafenion,38.91,L6886,Loyalty,NA
01/19/2014,Hippokampos,78.96,L7783,Loyalty,NA
01/19/2014,Hippokampos,101.25,L3191,Loyalty,NA
01/19/2014,Desafio Golf Course,145.72,L4164,Loyalty,NA
01/19/2014,Ouzeri Elian,67.98,L6267,Loyalty,NA
01/19/2014,Guy's Gyros,20.94,L1485,Loyalty,NA
01/19/2014,Albert's Fine Clothing,254.29,L5947,Loyalty,NA
01/19/2014,Katerina Cafe,34.03,L6119,Loyalty,NA
01/19/2014,Hippokampos,11.56,L3014,Loyalty,NA
01/19/2014,Desafio Golf Course,190.91,L2070,Loyalty,NA
01/19/2014,Hippokampos,48.23,L2070,Loyalty,NA
01/19/2014,Guy's Gyros,36.87,L6544,Loyalty,NA
01/19/2014,Katerina Cafe,33.79,L4424,Loyalty,NA
01/19/2014,Guy's Gyros,65.21,L3800,Loyalty,NA
01/19/2014,Ouzeri Elian,45.32,L3800,Loyalty,NA
01/19/2014,Katerina Cafe,38.9,L5553,Loyalty,NA
01/19/2014,Gelatogalore,22.36,L3366,Loyalty,NA
01/19/2014,General Grocer,70.22,L3366,Loyalty,NA
01/19/2014,Hippokampos,46.32,L3366,Loyalty,NA
01/19/2014,Guy's Gyros,40.36,L8148,Loyalty,NA
01/19/2014,Frydos Autosupply n' More,56.09,L2490,Loyalty,NA
01/19/2014,Guy's Gyros,58.35,L2490,Loyalty,NA
01/19/2014,Ouzeri Elian,23.65,L2490,Loyalty,NA
01/19/2014,Guy's Gyros,31.94,L2169,Loyalty,NA
01/19/2014,Katerina Cafe,26.76,L2169,Loyalty,NA
01/19/2014,Albert's Fine Clothing,274.66,L9637,Loyalty,NA
01/19/2014,Shoppers' Delight,30.39,L9637,Loyalty,NA
01/19/2014,Ahaggo Museum,26.91,L3288,Loyalty,NA
01/19/2014,Guy's Gyros,23.21,L3288,Loyalty,NA
01/19/2014,Frydos Autosupply n' More,98.04,L3259,Loyalty,NA
01/19/2014,Katerina Cafe,12.25,L9362,Loyalty,NA
01/19/2014,Abila Zacharo,47.8,L9363,Loyalty,NA
01/19/2014,Guy's Gyros,39.6,L9363,Loyalty,NA
01/19/2014,Desafio Golf Course,148.22,L2459,Loyalty,NA
01/19/2014,Guy's Gyros,25.79,L2459,Loyalty,NA
01/19/2014,Desafio Golf Course,150.07,L5224,Loyalty,NA
01/19/2014,Hippokampos,45.32,L5224,Loyalty,NA
01/19/2014,Guy's Gyros,37.48,L7291,Loyalty,NA
01/19/2014,Frydos Autosupply n' More,209.76,L8566,Loyalty,NA
01/19/2014,Katerina Cafe,70.22,L8566,Loyalty,NA
01/19/2014,Guy's Gyros,18.08,L9254,Loyalty,NA
01/19/2014,Katerina Cafe,35.01,L9254,Loyalty,NA
01/19/2014,Desafio Golf Course,110.02,L6886,Loyalty,NA
01/19/2014,Hippokampos,63.17,L6886,Loyalty,NA
1/6/2014,Brew've Been Served,11.34,4795,CC,1/6/2014 7:28
1/6/2014,Hallowed Grounds,52.22,7108,CC,1/6/2014 7:34
1/6/2014,Brew've Been Served,8.33,6816,CC,1/6/2014 7:35
1/6/2014,Hallowed Grounds,16.72,9617,CC,1/6/2014 7:36
1/6/2014,Brew've Been Served,4.24,7384,CC,1/6/2014 7:37
1/6/2014,Brew've Been Served,4.17,5368,CC,1/6/2014 7:38
1/6/2014,Coffee Cameleon,28.73,7253,CC,1/6/2014 7:42
1/6/2014,Brew've Been Served,9.6,4948,CC,1/6/2014 7:43
1/6/2014,Brew've Been Served,16.9,9683,CC,1/6/2014 7:43
1/6/2014,Hallowed Grounds,16.53,8129,CC,1/6/2014 7:47
1/6/2014,Hallowed Grounds,10.66,3492,CC,1/6/2014 7:48
1/6/2014,Coffee Cameleon,8.39,5921,CC,1/6/2014 7:49
1/6/2014,Brew've Been Served,32.83,9405,CC,1/6/2014 7:52
1/6/2014,Hallowed Grounds,16.88,7889,CC,1/6/2014 7:54
1/6/2014,Coffee Cameleon,11.86,2142,CC,1/6/2014 7:54
1/6/2014,Hallowed Grounds,32.93,2681,CC,1/6/2014 7:54
1/6/2014,Hallowed Grounds,8.05,9551,CC,1/6/2014 7:55
1/6/2014,Brew've Been Served,3.67,3484,CC,1/6/2014 7:55
1/6/2014,Brew've Been Served,8.88,7819,CC,1/6/2014 7:59
1/6/2014,Brew've Been Served,4.27,5407,CC,1/6/2014 8:00
1/6/2014,Hallowed Grounds,9.69,6691,CC,1/6/2014 8:00
1/6/2014,Hallowed Grounds,10.07,1874,CC,1/6/2014 8:01
1/6/2014,Brew've Been Served,18.24,3853,CC,1/6/2014 8:06
1/6/2014,Brew've Been Served,15.58,4434,CC,1/6/2014 8:06
1/6/2014,Brew've Been Served,5.66,6901,CC,1/6/2014 8:07
1/6/2014,Coffee Cameleon,3.2,2418,CC,1/6/2014 8:14
1/6/2014,Brew've Been Served,14.97,1286,CC,1/6/2014 8:16
1/6/2014,Brew've Been Served,11.2,8411,CC,1/6/2014 8:16
1/6/2014,Brew've Been Served,15.39,8202,CC,1/6/2014 8:17
1/6/2014,Abila Airport,4540.08,9220,CC,1/6/2014 8:23
1/6/2014,Kronos Pipe and Irrigation,242.21,9220,CC,1/6/2014 9:06
1/6/2014,Nationwide Refinery,761.64,9735,CC,1/6/2014 10:02
1/6/2014,Maximum Iron and Steel,2859.51,9220,CC,1/6/2014 10:18
1/6/2014,Stewart and Sons Fabrication,2144.62,9735,CC,1/6/2014 11:33
1/6/2014,Carlyle Chemical Inc.,3959.66,9220,CC,1/6/2014 11:57
1/6/2014,Coffee Shack,51.51,7117,CC,1/6/2014 12:00
1/6/2014,Bean There Done That,10.28,1415,CC,1/6/2014 12:00
1/6/2014,Bean There Done That,16.09,9635,CC,1/6/2014 12:00
1/6/2014,Brewed Awakenings,5.72,7688,CC,1/6/2014 12:00
1/6/2014,Jack's Magical Beans,11.03,6899,CC,1/6/2014 12:00
1/6/2014,Brewed Awakenings,16.89,2540,CC,1/6/2014 12:00
1/6/2014,Bean There Done That,8.54,1877,CC,1/6/2014 12:00
1/6/2014,Brewed Awakenings,4.35,8332,CC,1/6/2014 12:00
1/6/2014,Bean There Done That,5.24,1321,CC,1/6/2014 12:00
1/6/2014,Bean There Done That,4.27,6895,CC,1/6/2014 12:00
1/6/2014,Jack's Magical Beans,18.59,9241,CC,1/6/2014 12:00
1/6/2014,Jack's Magical Beans,27.84,8156,CC,1/6/2014 12:00
1/6/2014,Jack's Magical Beans,18.1,2463,CC,1/6/2014 12:00
1/6/2014,Abila Airport,1873.79,8642,CC,1/6/2014 12:16
1/6/2014,Katerina Cafe ,13.68,8332,CC,1/6/2014 12:56
1/6/2014,Hippokampos,9.16,8156,CC,1/6/2014 12:57
1/6/2014,Abila Zacharo,106.93,2418,CC,1/6/2014 13:18
1/6/2014,Gelatogalore,12.74,7253,CC,1/6/2014 13:19
1/6/2014,Kalami Kafenion,70.1,3484,CC,1/6/2014 13:19
1/6/2014,Hippokampos,34.03,6691,CC,1/6/2014 13:20
1/6/2014,Hippokampos,28.23,9551,CC,1/6/2014 13:21
1/6/2014,Ouzeri Elian,38.9,2540,CC,1/6/2014 13:22
1/6/2014,Hippokampos,13.26,4795,CC,1/6/2014 13:23
1/6/2014,Guy's Gyros,15.44,1415,CC,1/6/2014 13:24
1/6/2014,Abila Zacharo,30.08,7688,CC,1/6/2014 13:27
1/6/2014,Abila Zacharo,50.14,1286,CC,1/6/2014 13:27
1/6/2014,Katerina Cafe ,33.54,8411,CC,1/6/2014 13:28
1/6/2014,Kalami Kafenion,8.64,5407,CC,1/6/2014 13:28
1/6/2014,Guy's Gyros,16.92,7384,CC,1/6/2014 13:30
1/6/2014,Hippokampos,36.54,2681,CC,1/6/2014 13:35
1/6/2014,Abila Zacharo,92.05,7354,CC,1/6/2014 13:35
1/6/2014,Ouzeri Elian,20.56,6816,CC,1/6/2014 13:37
1/6/2014,Guy's Gyros,11.22,1310,CC,1/6/2014 13:39
1/6/2014,Gelatogalore,22.64,7889,CC,1/6/2014 13:41
1/6/2014,Ouzeri Elian,20.4,6895,CC,1/6/2014 13:42
1/6/2014,Guy's Gyros,30.82,9635,CC,1/6/2014 13:46
1/6/2014,Katerina Cafe ,18.56,6899,CC,1/6/2014 13:46
1/6/2014,Guy's Gyros,99.67,2463,CC,1/6/2014 13:46
1/6/2014,Kalami Kafenion,22.13,1321,CC,1/6/2014 13:47
1/6/2014,Ouzeri Elian,20.74,5368,CC,1/6/2014 13:48
1/6/2014,Ouzeri Elian,30.87,5921,CC,1/6/2014 13:48
1/6/2014,Katerina Cafe ,13.59,1874,CC,1/6/2014 13:50
1/6/2014,Katerina Cafe ,32.64,9617,CC,1/6/2014 13:50
1/6/2014,Kalami Kafenion,22.31,4434,CC,1/6/2014 13:52
1/6/2014,Gelatogalore,36.33,3492,CC,1/6/2014 13:52
1/6/2014,Katerina Cafe ,36.95,2142,CC,1/6/2014 13:53
1/6/2014,Abila Zacharo,23.15,9405,CC,1/6/2014 13:54
1/6/2014,Hippokampos,8.64,1877,CC,1/6/2014 13:57
1/6/2014,Hippokampos,38.25,8202,CC,1/6/2014 13:58
1/6/2014,Katerina Cafe ,39.41,3853,CC,1/6/2014 13:59
1/6/2014,Kalami Kafenion,13.08,7117,CC,1/6/2014 14:00
1/6/2014,Gelatogalore,23.41,7819,CC,1/6/2014 14:00
1/6/2014,Hippokampos,30.88,4948,CC,1/6/2014 14:04
1/6/2014,Abila Zacharo,78.11,7108,CC,1/6/2014 14:05
1/6/2014,Kalami Kafenion,27.4,8129,CC,1/6/2014 14:15
1/6/2014,Katerina Cafe ,19.65,6901,CC,1/6/2014 14:17
1/6/2014,Abila Airport,777.06,9220,CC,1/6/2014 15:14
1/6/2014,Abila Airport,612.47,8642,CC,1/6/2014 15:39
1/6/2014,U-Pump,59.51,3484,CC,1/6/2014 17:28
1/6/2014,Katerina Cafe ,78.65,8411,CC,1/6/2014 18:56
1/6/2014,Katerina Cafe ,26.46,8129,CC,1/6/2014 19:08
1/6/2014,Guy's Gyros,39.29,7384,CC,1/6/2014 19:18
1/6/2014,Frydos Autosupply n' More,273.87,9241,CC,1/6/2014 19:50
1/6/2014,Katerina Cafe ,23.63,7253,CC,1/6/2014 20:07
1/6/2014,Katerina Cafe ,12.32,1874,CC,1/6/2014 20:08
1/6/2014,Guy's Gyros,11.94,6901,CC,1/6/2014 20:09
1/6/2014,Frydos Autosupply n' More,80.85,8202,CC,1/6/2014 20:12
1/6/2014,Guy's Gyros,22.57,3484,CC,1/6/2014 20:13
1/6/2014,Guy's Gyros,117.82,6816,CC,1/6/2014 20:15
1/6/2014,Frydos Autosupply n' More,175.87,5368,CC,1/6/2014 20:15
1/6/2014,Katerina Cafe ,21.66,2418,CC,1/6/2014 20:19
1/6/2014,Hippokampos,35.34,1321,CC,1/6/2014 20:20
1/6/2014,Guy's Gyros,28.94,7819,CC,1/6/2014 20:24
1/6/2014,Albert's Fine Clothing,276.9,9551,CC,1/6/2014 20:26
1/6/2014,Guy's Gyros,95.29,7108,CC,1/6/2014 20:28
1/6/2014,Hippokampos,85.5,6895,CC,1/6/2014 20:29
1/6/2014,Katerina Cafe ,17.92,9405,CC,1/6/2014 20:29
1/6/2014,Katerina Cafe ,28,6691,CC,1/6/2014 20:30
1/6/2014,Katerina Cafe ,15.52,5921,CC,1/6/2014 20:33
1/6/2014,Hippokampos,26.8,1877,CC,1/6/2014 20:36
1/6/2014,Hippokampos,24.41,7117,CC,1/6/2014 20:46
1/6/2014,Hippokampos,21.33,1415,CC,1/6/2014 20:46
1/6/2014,Frydos Autosupply n' More,149.3,5407,CC,1/6/2014 20:47
1/6/2014,Shoppers' Delight,293.67,7354,CC,1/6/2014 20:49
1/6/2014,Hippokampos,17.27,7688,CC,1/6/2014 20:52
1/6/2014,Katerina Cafe ,26.1,3492,CC,1/6/2014 20:59
1/6/2014,Katerina Cafe ,10.72,9617,CC,1/6/2014 21:03
1/6/2014,Albert's Fine Clothing,121.76,4434,CC,1/6/2014 21:03
1/6/2014,Hippokampos,28.14,8156,CC,1/6/2014 21:11
1/6/2014,Katerina Cafe ,26.51,4948,CC,1/6/2014 21:12
1/6/2014,Frydos Autosupply n' More,197.32,2142,CC,1/6/2014 21:23
1/6/2014,Frydos Autosupply n' More,314.98,1310,CC,1/6/2014 21:32
1/6/2014,Hippokampos,20.61,8332,CC,1/6/2014 21:52
1/7/2014,Brew've Been Served,5.08,7384,CC,1/7/2014 7:27
1/7/2014,Brew've Been Served,12.74,5368,CC,1/7/2014 7:31
1/7/2014,Brew've Been Served,7.09,4795,CC,1/7/2014 7:33
1/7/2014,Hallowed Grounds,14.05,7889,CC,1/7/2014 7:35
1/7/2014,Hallowed Grounds,8.91,8129,CC,1/7/2014 7:37
1/7/2014,Hallowed Grounds,19.59,1874,CC,1/7/2014 7:41
1/7/2014,Brew've Been Served,19.6,6816,CC,1/7/2014 7:45
1/7/2014,Hallowed Grounds,84.44,9551,CC,1/7/2014 7:46
1/7/2014,Coffee Cameleon,9.1,5921,CC,1/7/2014 7:46
1/7/2014,Hallowed Grounds,7.88,1310,CC,1/7/2014 7:47
1/7/2014,Hallowed Grounds,18.97,7108,CC,1/7/2014 7:48
1/7/2014,Coffee Cameleon,27.66,7253,CC,1/7/2014 7:49
1/7/2014,Brew've Been Served,4.39,5407,CC,1/7/2014 7:50
1/7/2014,Hallowed Grounds,9.61,3492,CC,1/7/2014 7:50
1/7/2014,Brew've Been Served,3,4434,CC,1/7/2014 7:52
1/7/2014,Brew've Been Served,11.92,1286,CC,1/7/2014 7:54
1/7/2014,Brew've Been Served,69.06,3484,CC,1/7/2014 7:55
1/7/2014,Brew've Been Served,98.53,9683,CC,1/7/2014 7:56
1/7/2014,Hallowed Grounds,10.33,6691,CC,1/7/2014 7:57
1/7/2014,Brew've Been Served,17.4,8202,CC,1/7/2014 7:58
1/7/2014,Brew've Been Served,11.91,4948,CC,1/7/2014 8:00
1/7/2014,Coffee Cameleon,11.55,2142,CC,1/7/2014 8:00
1/7/2014,Coffee Cameleon,52.44,2418,CC,1/7/2014 8:01
1/7/2014,Hallowed Grounds,9.92,9617,CC,1/7/2014 8:01
1/7/2014,Hallowed Grounds,68.42,2681,CC,1/7/2014 8:01
1/7/2014,Brew've Been Served,14.49,9405,CC,1/7/2014 8:02
1/7/2014,Brew've Been Served,3.03,7819,CC,1/7/2014 8:06
1/7/2014,Brew've Been Served,15.66,8411,CC,1/7/2014 8:09
1/7/2014,Brew've Been Served,47.74,6901,CC,1/7/2014 8:18
1/7/2014,Abila Airport,3840.37,3506,CC,1/7/2014 9:17
1/7/2014,Stewart and Sons Fabrication,1200.9,3506,CC,1/7/2014 10:05
1/7/2014,Nationwide Refinery,1347.36,9735,CC,1/7/2014 10:11
1/7/2014,Stewart and Sons Fabrication,1843.33,9735,CC,1/7/2014 11:31
1/7/2014,Nationwide Refinery,1562.66,7792,CC,1/7/2014 11:39
1/7/2014,Coffee Shack,16.63,7117,CC,1/7/2014 12:00
1/7/2014,Bean There Done That,51.25,1415,CC,1/7/2014 12:00
1/7/2014,Brewed Awakenings,12.17,7688,CC,1/7/2014 12:00
1/7/2014,Jack's Magical Beans,23.68,6899,CC,1/7/2014 12:00
1/7/2014,Brewed Awakenings,64.84,3853,CC,1/7/2014 12:00
1/7/2014,Brewed Awakenings,71.59,2540,CC,1/7/2014 12:00
1/7/2014,Bean There Done That,53.89,1877,CC,1/7/2014 12:00
1/7/2014,Brewed Awakenings,6.72,8332,CC,1/7/2014 12:00
1/7/2014,Bean There Done That,8.03,1321,CC,1/7/2014 12:00
1/7/2014,Bean There Done That,46.25,6895,CC,1/7/2014 12:00
1/7/2014,Jack's Magical Beans,18.77,9241,CC,1/7/2014 12:00
1/7/2014,Jack's Magical Beans,19.61,8156,CC,1/7/2014 12:00
1/7/2014,Jack's Magical Beans,69.84,2463,CC,1/7/2014 12:00
1/7/2014,Nationwide Refinery,1071.04,3506,CC,1/7/2014 12:02
1/7/2014,Abila Airport,124.89,8642,CC,1/7/2014 12:29
1/7/2014,Katerina Cafe ,59.07,7792,CC,1/7/2014 13:08
1/7/2014,Guy's Gyros,29.57,8156,CC,1/7/2014 13:13
1/7/2014,Abila Zacharo,13.52,1415,CC,1/7/2014 13:20
1/7/2014,Gelatogalore,35.06,8332,CC,1/7/2014 13:20
1/7/2014,Guy's Gyros,38.56,7354,CC,1/7/2014 13:20
1/7/2014,Kalami Kafenion,45.05,1286,CC,1/7/2014 13:24
1/7/2014,Kalami Kafenion,11.64,5407,CC,1/7/2014 13:24
1/7/2014,Abila Zacharo,82.25,6899,CC,1/7/2014 13:25
1/7/2014,Ouzeri Elian,29.1,2142,CC,1/7/2014 13:29
1/7/2014,Gelatogalore,51.64,1310,CC,1/7/2014 13:30
1/7/2014,Ouzeri Elian,28.37,4948,CC,1/7/2014 13:32
1/7/2014,Abila Zacharo,52.72,7688,CC,1/7/2014 13:33
1/7/2014,Gelatogalore,34.04,7253,CC,1/7/2014 13:33
1/7/2014,Katerina Cafe ,22.27,7889,CC,1/7/2014 13:33
1/7/2014,Guy's Gyros,11.31,6816,CC,1/7/2014 13:33
1/7/2014,Kalami Kafenion,18.06,4795,CC,1/7/2014 13:33
1/7/2014,Ouzeri Elian,64.84,6895,CC,1/7/2014 13:34
1/7/2014,Gelatogalore,8.98,2463,CC,1/7/2014 13:35
1/7/2014,Gelatogalore,21.52,9551,CC,1/7/2014 13:37
1/7/2014,Gelatogalore,17.21,9405,CC,1/7/2014 13:39
1/7/2014,Katerina Cafe ,51.41,3484,CC,1/7/2014 13:41
1/7/2014,Abila Zacharo,17.81,9683,CC,1/7/2014 13:41
1/7/2014,Ouzeri Elian,97.71,5368,CC,1/7/2014 13:42
1/7/2014,Abila Zacharo,32.4,2418,CC,1/7/2014 13:44
1/7/2014,Kalami Kafenion,22.83,1877,CC,1/7/2014 13:45
1/7/2014,Guy's Gyros,10.11,9635,CC,1/7/2014 13:46
1/7/2014,Kalami Kafenion,22.14,7108,CC,1/7/2014 13:46
1/7/2014,Gelatogalore,36.5,2681,CC,1/7/2014 13:49
1/7/2014,Ouzeri Elian,21.85,8411,CC,1/7/2014 13:50
1/7/2014,Gelatogalore,71.77,1874,CC,1/7/2014 13:52
1/7/2014,Hippokampos,51.69,3853,CC,1/7/2014 13:53
1/7/2014,Gelatogalore,88.97,5921,CC,1/7/2014 13:54
1/7/2014,Abila Zacharo,65.9,7819,CC,1/7/2014 13:55
1/7/2014,Ouzeri Elian,16.2,1321,CC,1/7/2014 13:56
1/7/2014,Katerina Cafe ,37.44,8202,CC,1/7/2014 13:57
1/7/2014,Gelatogalore,15.4,6691,CC,1/7/2014 13:57
1/7/2014,Hippokampos,76.11,3492,CC,1/7/2014 14:00
1/7/2014,Katerina Cafe ,10.9,4434,CC,1/7/2014 14:07
1/7/2014,Guy's Gyros,12.57,9617,CC,1/7/2014 14:09
1/7/2014,Ouzeri Elian,59.51,6901,CC,1/7/2014 14:09
1/7/2014,Hippokampos,37.57,8129,CC,1/7/2014 14:11
1/7/2014,Abila Scrapyard,2149.28,2276,CC,1/7/2014 14:16
1/7/2014,Kronos Pipe and Irrigation,3920.82,4530,CC,1/7/2014 14:19
1/7/2014,Carlyle Chemical Inc.,4803.13,7792,CC,1/7/2014 14:34
1/7/2014,Stewart and Sons Fabrication,962.2,2276,CC,1/7/2014 15:03
1/7/2014,Maximum Iron and Steel,3207.31,4530,CC,1/7/2014 15:20
1/7/2014,Abila Airport,3411.29,8642,CC,1/7/2014 15:41
1/7/2014,Nationwide Refinery,889.58,2276,CC,1/7/2014 16:24
1/7/2014,Guy's Gyros,14.87,7819,CC,1/7/2014 19:45
1/7/2014,Guy's Gyros,31.23,3484,CC,1/7/2014 19:48
1/7/2014,Hippokampos,20.17,1877,CC,1/7/2014 20:01
1/7/2014,Hippokampos,11.56,1415,CC,1/7/2014 20:02
1/7/2014,Albert's Fine Clothing,308.36,6895,CC,1/7/2014 20:04
1/7/2014,Katerina Cafe ,19.49,7253,CC,1/7/2014 20:09
1/7/2014,Albert's Fine Clothing,78.91,7117,CC,1/7/2014 20:10
1/7/2014,Guy's Gyros,42.25,7384,CC,1/7/2014 20:10
1/7/2014,Guy's Gyros,26.82,4795,CC,1/7/2014 20:10
1/7/2014,Katerina Cafe ,10.07,2142,CC,1/7/2014 20:11
1/7/2014,Guy's Gyros,76.71,9683,CC,1/7/2014 20:11
1/7/2014,Katerina Cafe ,55.63,1874,CC,1/7/2014 20:12
1/7/2014,Katerina Cafe ,94.75,7889,CC,1/7/2014 20:13
1/7/2014,Katerina Cafe ,65.02,8202,CC,1/7/2014 20:13
1/7/2014,Guy's Gyros,62.33,3853,CC,1/7/2014 20:14
1/7/2014,Ouzeri Elian,11.41,9241,CC,1/7/2014 20:15
1/7/2014,Katerina Cafe ,31.6,8411,CC,1/7/2014 20:18
1/7/2014,Guy's Gyros,89.76,7354,CC,1/7/2014 20:19
1/7/2014,Frydos Autosupply n' More,312.73,6901,CC,1/7/2014 20:20
1/7/2014,Katerina Cafe ,19.53,5921,CC,1/7/2014 20:32
1/7/2014,Katerina Cafe ,17.26,9617,CC,1/7/2014 20:33
1/7/2014,Katerina Cafe ,25.54,6691,CC,1/7/2014 20:33
1/7/2014,Hippokampos,70.19,1321,CC,1/7/2014 20:34
1/7/2014,Guy's Gyros,23.12,5368,CC,1/7/2014 20:34
1/7/2014,Katerina Cafe ,32.83,3492,CC,1/7/2014 20:47
