Date,Location,Price,CC.Loyalty
1/7/2014,Guy's Gyros,14.87,CC
1/7/2014,Guy's Gyros,31.23,CC
1/7/2014,Hippokampos,20.17,CC
1/7/2014,Hippokampos,11.56,CC
1/7/2014,Albert's Fine Clothing,308.36,CC
1/7/2014,Katerina Cafe ,19.49,CC
1/7/2014,Albert's Fine Clothing,78.91,CC
1/7/2014,Guy's Gyros,42.25,CC
1/7/2014,Guy's Gyros,26.82,CC
1/7/2014,Katerina Cafe ,10.07,CC
1/7/2014,Guy's Gyros,76.71,CC
1/7/2014,Katerina Cafe ,55.63,CC
1/7/2014,Katerina Cafe ,94.75,CC
1/7/2014,Katerina Cafe ,65.02,CC
1/7/2014,Guy's Gyros,62.33,CC
1/7/2014,Ouzeri Elian,11.41,CC
1/7/2014,Katerina Cafe ,31.6,CC
1/7/2014,Guy's Gyros,89.76,CC
1/7/2014,Frydos Autosupply n' More,312.73,CC
1/7/2014,Katerina Cafe ,19.53,CC
1/7/2014,Katerina Cafe ,17.26,CC
1/7/2014,Katerina Cafe ,25.54,CC
1/7/2014,Hippokampos,70.19,CC
1/7/2014,Guy's Gyros,23.12,CC
1/7/2014,Katerina Cafe ,32.83,CC
1/7/2014,Ouzeri Elian,20.53,CC
1/7/2014,Hippokampos,32.99,CC
1/7/2014,Katerina Cafe ,33.29,CC
1/7/2014,Hippokampos,21.2,CC
1/7/2014,Hippokampos,37.88,CC
1/7/2014,Katerina Cafe ,18.35,CC
1/7/2014,Hippokampos,35.85,CC
1/7/2014,Hippokampos,22.18,CC
1/8/2014,Brew've Been Served,15.66,CC
1/8/2014,Hallowed Grounds,12.19,CC
1/8/2014,Hallowed Grounds,8.15,CC
1/8/2014,Hallowed Grounds,8.28,CC
1/8/2014,Hallowed Grounds,5.85,CC
1/8/2014,Brew've Been Served,3.09,CC
1/8/2014,Hallowed Grounds,3.4,CC
1/8/2014,Hallowed Grounds,3.11,CC
1/8/2014,Brew've Been Served,32.92,CC
1/8/2014,Brew've Been Served,8.27,CC
1/8/2014,Brew've Been Served,19.17,CC
1/8/2014,Brew've Been Served,33.68,CC
1/8/2014,Hallowed Grounds,3.9,CC
1/8/2014,Coffee Cameleon,6.59,CC
1/8/2014,Coffee Cameleon,12.26,CC
1/8/2014,Hallowed Grounds,79.92,CC
1/8/2014,Brew've Been Served,91.87,CC
1/8/2014,Hallowed Grounds,12.86,CC
1/8/2014,Brew've Been Served,74.88,CC
1/8/2014,Hallowed Grounds,11.63,CC
1/8/2014,Brew've Been Served,8.4,CC
1/8/2014,Coffee Cameleon,15.71,CC
1/8/2014,Brew've Been Served,32.3,CC
1/8/2014,Brew've Been Served,3.92,CC
1/8/2014,Brew've Been Served,17.13,CC
1/8/2014,Brew've Been Served,3.42,CC
1/8/2014,Brew've Been Served,10.15,CC
1/8/2014,Brew've Been Served,11.48,CC
1/8/2014,Brew've Been Served,7.26,CC
1/8/2014,Brew've Been Served,6.3,CC
1/8/2014,Coffee Cameleon,16.17,CC
1/8/2014,Carlyle Chemical Inc.,3048.31,CC
1/8/2014,Nationwide Refinery,4513.16,CC
1/8/2014,Nationwide Refinery,3674.32,CC
1/8/2014,Stewart and Sons Fabrication,1738.26,CC
1/8/2014,Stewart and Sons Fabrication,1673.77,CC
1/8/2014,Coffee Shack,13.13,CC
1/8/2014,Bean There Done That,17.45,CC
1/8/2014,Bean There Done That,12.07,CC
1/8/2014,Brewed Awakenings,11.73,CC
1/8/2014,Jack's Magical Beans,3.96,CC
1/8/2014,Brewed Awakenings,12.32,CC
1/8/2014,Bean There Done That,8.06,CC
1/8/2014,Brewed Awakenings,15.03,CC
1/8/2014,Bean There Done That,94.96,CC
1/8/2014,Jack's Magical Beans,18.78,CC
1/8/2014,Jack's Magical Beans,12.37,CC
1/8/2014,Jack's Magical Beans,31.25,CC
1/8/2014,Frank's Fuel,65.34,CC
1/8/2014,Abila Airport,2723.18,CC
1/8/2014,Chostus Hotel,107.51,CC
1/8/2014,Carlyle Chemical Inc.,4983.52,CC
1/8/2014,Abila Zacharo,22.13,CC
1/8/2014,Hippokampos,26.55,CC
1/8/2014,Hippokampos,9.03,CC
1/8/2014,Katerina Cafe ,29.26,CC
1/8/2014,Chostus Hotel,111.89,CC
1/8/2014,Ouzeri Elian,109.73,CC
1/8/2014,Abila Zacharo,36.85,CC
1/8/2014,Hippokampos,16.59,CC
1/8/2014,Gelatogalore,32.79,CC
1/8/2014,Katerina Cafe ,8.53,CC
1/8/2014,Gelatogalore,20.72,CC
1/8/2014,Kalami Kafenion,24.08,CC
1/8/2014,Hippokampos,37.89,CC
1/8/2014,Guy's Gyros,30.12,CC
1/8/2014,Abila Zacharo,14.41,CC
1/8/2014,Katerina Cafe ,88.98,CC
1/8/2014,Gelatogalore,50.36,CC
1/8/2014,Gelatogalore,119.75,CC
1/8/2014,Guy's Gyros,77.9,CC
1/8/2014,Katerina Cafe ,26.45,CC
1/8/2014,Gelatogalore,35.29,CC
1/8/2014,Kalami Kafenion,22.49,CC
1/8/2014,Katerina Cafe ,57.04,CC
1/8/2014,Hippokampos,39.8,CC
1/8/2014,Kalami Kafenion,31.96,CC
1/8/2014,Kalami Kafenion,23.82,CC
1/8/2014,Abila Zacharo,28.25,CC
1/8/2014,Katerina Cafe ,27.05,CC
1/8/2014,Gelatogalore,22.27,CC
1/8/2014,Ouzeri Elian,104.92,CC
1/8/2014,Hippokampos,28.79,CC
1/8/2014,Gelatogalore,116.72,CC
1/8/2014,Guy's Gyros,15.86,CC
1/8/2014,Abila Zacharo,30.85,CC
1/8/2014,Kalami Kafenion,14.77,CC
1/8/2014,Abila Zacharo,16.2,CC
1/8/2014,Guy's Gyros,10.34,CC
1/8/2014,Katerina Cafe ,22.94,CC
1/8/2014,Kronos Pipe and Irrigation,3615.61,CC
1/8/2014,Kalami Kafenion,34.98,CC
1/8/2014,Gelatogalore,39.94,CC
1/8/2014,Kalami Kafenion,31.43,CC
1/8/2014,Carlyle Chemical Inc.,4901.88,CC
1/8/2014,Maximum Iron and Steel,3136.01,CC
1/8/2014,Abila Airport,2769.12,CC
1/8/2014,Hippokampos,10.52,CC
1/8/2014,Hippokampos,16.54,CC
1/8/2014,Katerina Cafe ,34.25,CC
1/8/2014,Guy's Gyros,15.69,CC
1/8/2014,Guy's Gyros,30.48,CC
1/8/2014,Katerina Cafe ,13.83,CC
1/8/2014,Hippokampos,32.66,CC
1/8/2014,Guy's Gyros,28.81,CC
1/8/2014,Frydos Autosupply n' More,214.07,CC
1/8/2014,Guy's Gyros,33.02,CC
1/8/2014,Katerina Cafe ,31.59,CC
1/8/2014,Ouzeri Elian,62.2,CC
1/8/2014,Guy's Gyros,99.08,CC
1/8/2014,Frydos Autosupply n' More,182.56,CC
1/8/2014,Guy's Gyros,18.24,CC
1/8/2014,Katerina Cafe ,33.31,CC
1/8/2014,Hippokampos,96.75,CC
1/8/2014,Frydos Autosupply n' More,268.89,CC
1/8/2014,Katerina Cafe ,36.6,CC
1/8/2014,Katerina Cafe ,16.93,CC
1/8/2014,Katerina Cafe ,92.83,CC
1/8/2014,Albert's Fine Clothing,136.01,CC
1/8/2014,Hippokampos,15.64,CC
1/8/2014,Hippokampos,26.31,CC
1/8/2014,Guy's Gyros,10.28,CC
1/8/2014,Guy's Gyros,22.91,CC
1/8/2014,General Grocer,265.84,CC
1/8/2014,Katerina Cafe ,28.86,CC
1/8/2014,Katerina Cafe ,27.87,CC
1/8/2014,Ouzeri Elian,30.81,CC
1/8/2014,Ouzeri Elian,29.85,CC
1/8/2014,Hippokampos,78.99,CC
1/9/2014,Coffee Cameleon,12.47,CC
1/9/2014,Brew've Been Served,70.71,CC
1/9/2014,Hallowed Grounds,17.56,CC
1/9/2014,Coffee Cameleon,19.99,CC
1/9/2014,Hallowed Grounds,56.77,CC
1/9/2014,Brew've Been Served,5.43,CC
1/9/2014,Hallowed Grounds,75.24,CC
1/9/2014,Brew've Been Served,4.4,CC
1/9/2014,Brew've Been Served,5.3,CC
1/9/2014,Brew've Been Served,34.85,CC
1/9/2014,Brew've Been Served,5.13,CC
1/9/2014,Hallowed Grounds,34.45,CC
1/9/2014,Hallowed Grounds,19.22,CC
1/9/2014,Brew've Been Served,98.25,CC
1/9/2014,Hallowed Grounds,18.48,CC
1/9/2014,Brew've Been Served,5.26,CC
1/9/2014,Hallowed Grounds,50.25,CC
1/9/2014,Brew've Been Served,19.47,CC
1/9/2014,Brew've Been Served,6.61,CC
1/9/2014,Brew've Been Served,6.21,CC
1/9/2014,Brew've Been Served,92.12,CC
1/9/2014,Coffee Cameleon,16.13,CC
1/9/2014,Hallowed Grounds,65.68,CC
1/9/2014,Brew've Been Served,17.64,CC
1/9/2014,Brew've Been Served,5.57,CC
1/9/2014,Hallowed Grounds,15.33,CC
1/9/2014,Abila Airport,2358.22,CC
1/9/2014,Carlyle Chemical Inc.,529.47,CC
1/9/2014,Nationwide Refinery,674.28,CC
1/9/2014,Stewart and Sons Fabrication,1015.65,CC
1/9/2014,Carlyle Chemical Inc.,732.82,CC
1/9/2014,Nationwide Refinery,289.3,CC
1/9/2014,Stewart and Sons Fabrication,3544,CC
1/9/2014,Coffee Shack,5.01,CC
1/9/2014,Bean There Done That,13,CC
1/9/2014,Brewed Awakenings,11.76,CC
1/9/2014,Jack's Magical Beans,10.11,CC
1/9/2014,Jack's Magical Beans,6,CC
1/9/2014,Brewed Awakenings,13.16,CC
1/9/2014,Bean There Done That,4.06,CC
1/9/2014,Brewed Awakenings,17.66,CC
1/9/2014,Bean There Done That,15.53,CC
1/9/2014,Jack's Magical Beans,12.13,CC
1/9/2014,Jack's Magical Beans,15.55,CC
1/9/2014,Jack's Magical Beans,37.43,CC
1/9/2014,Abila Airport,202.93,CC
1/9/2014,Nationwide Refinery,1440.39,CC
1/9/2014,Ouzeri Elian,31.03,CC
1/9/2014,Katerina Cafe ,17.02,CC
1/9/2014,Gelatogalore,19.2,CC
1/9/2014,Abila Airport,4792.5,CC
1/9/2014,Ouzeri Elian,26.09,CC
1/9/2014,Gelatogalore,23.45,CC
1/9/2014,Guy's Gyros,105.4,CC
1/9/2014,Gelatogalore,8.6,CC
1/9/2014,Gelatogalore,56.74,CC
1/9/2014,Ouzeri Elian,22.4,CC
1/9/2014,Katerina Cafe ,16.98,CC
1/9/2014,Abila Zacharo,8.16,CC
1/9/2014,Kalami Kafenion,110.76,CC
1/9/2014,Katerina Cafe ,25.85,CC
1/9/2014,Guy's Gyros,13.59,CC
1/9/2014,Hippokampos,27.47,CC
1/9/2014,Abila Zacharo,8.6,CC
1/9/2014,Katerina Cafe ,10.42,CC
1/9/2014,Gelatogalore,23.23,CC
1/9/2014,Hippokampos,27.93,CC
1/9/2014,Hippokampos,9.12,CC
1/9/2014,Kalami Kafenion,18.14,CC
1/9/2014,Abila Zacharo,20.73,CC
1/9/2014,Gelatogalore,11.94,CC
1/9/2014,Abila Zacharo,89.41,CC
1/9/2014,Hippokampos,8.43,CC
1/9/2014,Hippokampos,39.22,CC
1/9/2014,Guy's Gyros,74.91,CC
1/9/2014,Guy's Gyros,15,CC
1/9/2014,Gelatogalore,24.68,CC
1/9/2014,Abila Zacharo,48.39,CC
1/9/2014,Hippokampos,13.84,CC
1/9/2014,Hippokampos,16.65,CC
1/9/2014,Kalami Kafenion,19.84,CC
1/9/2014,Hippokampos,65.7,CC
1/9/2014,Guy's Gyros,8.87,CC
1/9/2014,Kalami Kafenion,35.99,CC
1/9/2014,Kalami Kafenion,10.94,CC
1/9/2014,Ouzeri Elian,32.89,CC
1/9/2014,Katerina Cafe ,8.01,CC
1/9/2014,Guy's Gyros,27.69,CC
1/9/2014,Abila Scrapyard,1158.36,CC
1/9/2014,Guy's Gyros,17.44,CC
1/9/2014,Abila Zacharo,14.37,CC
1/9/2014,Gelatogalore,36.75,CC
1/9/2014,Carlyle Chemical Inc.,382.43,CC
1/9/2014,Kronos Pipe and Irrigation,423.14,CC
1/9/2014,Stewart and Sons Fabrication,918.6,CC
1/9/2014,Maximum Iron and Steel,1527.14,CC
1/9/2014,Abila Airport,4538.52,CC
1/9/2014,Carlyle Chemical Inc.,2176.2,CC
1/9/2014,Nationwide Refinery,1322.5,CC
1/9/2014,Katerina Cafe ,35.92,CC
1/9/2014,Katerina Cafe ,26.6,CC
1/9/2014,Frydos Autosupply n' More,138.02,CC
1/9/2014,Guy's Gyros,31.81,CC
1/9/2014,Ouzeri Elian,27.08,CC
1/9/2014,Ouzeri Elian,31.07,CC
1/9/2014,Guy's Gyros,29.96,CC
1/9/2014,Hippokampos,15.02,CC
1/9/2014,Katerina Cafe ,26.6,CC
1/9/2014,Katerina Cafe ,19.02,CC
1/9/2014,Katerina Cafe ,90.97,CC
1/9/2014,Hippokampos,70.68,CC
1/9/2014,General Grocer,285.34,CC
1/9/2014,Katerina Cafe ,91.14,CC
1/9/2014,Frydos Autosupply n' More,31.24,CC
1/9/2014,Albert's Fine Clothing,224.52,CC
1/9/2014,Frydos Autosupply n' More,120.65,CC
1/9/2014,Katerina Cafe ,29.82,CC
1/9/2014,Guy's Gyros,8.23,CC
1/9/2014,Guy's Gyros,18.26,CC
1/9/2014,Katerina Cafe ,53.78,CC
1/9/2014,Guy's Gyros,23.34,CC
1/9/2014,Katerina Cafe ,30.69,CC
1/9/2014,Guy's Gyros,8.23,CC
1/9/2014,Guy's Gyros,35.05,CC
1/9/2014,Hippokampos,9.13,CC
1/9/2014,Frydos Autosupply n' More,276.75,CC
1/9/2014,Hippokampos,24.96,CC
1/9/2014,Guy's Gyros,31.31,CC
1/9/2014,Hippokampos,23.66,CC
1/9/2014,Shoppers' Delight,258.43,CC
1/9/2014,Katerina Cafe ,8.57,CC
1/9/2014,Albert's Fine Clothing,229.98,CC
1/9/2014,Hippokampos,10.12,CC
1/10/2014,Hallowed Grounds,16.75,CC
1/10/2014,Brew've Been Served,15.85,CC
1/10/2014,Coffee Cameleon,8.51,CC
1/10/2014,Hallowed Grounds,12.03,CC
1/10/2014,Hallowed Grounds,8.34,CC
1/10/2014,Hallowed Grounds,11.49,CC
1/10/2014,Brew've Been Served,5.01,CC
1/10/2014,Hallowed Grounds,11.38,CC
1/10/2014,Hallowed Grounds,17.63,CC
1/10/2014,Brew've Been Served,44.88,CC
1/10/2014,Coffee Cameleon,11.54,CC
1/10/2014,Brew've Been Served,13.32,CC
1/10/2014,Hallowed Grounds,10.34,CC
1/10/2014,Brew've Been Served,89.93,CC
1/10/2014,Hallowed Grounds,10.76,CC
1/10/2014,Brew've Been Served,12.77,CC
1/10/2014,Brew've Been Served,83.44,CC
1/10/2014,Coffee Cameleon,9.69,CC
1/10/2014,Brew've Been Served,85.91,CC
1/10/2014,Brew've Been Served,97.25,CC
1/10/2014,Brew've Been Served,90.72,CC
1/10/2014,Abila Airport,4039.36,CC
1/10/2014,Brew've Been Served,5.89,CC
1/10/2014,Brew've Been Served,5.31,CC
1/10/2014,Hallowed Grounds,9.34,CC
1/10/2014,Brew've Been Served,14.45,CC
1/10/2014,Brew've Been Served,3.03,CC
1/10/2014,Coffee Cameleon,13.25,CC
1/10/2014,Brew've Been Served,8.47,CC
1/10/2014,Brew've Been Served,12.64,CC
1/10/2014,Brew've Been Served,14.36,CC
1/10/2014,Carlyle Chemical Inc.,227.81,CC
1/10/2014,Kronos Mart,203.91,CC
1/10/2014,Nationwide Refinery,1552.82,CC
1/10/2014,Nationwide Refinery,2302.73,CC
1/10/2014,Stewart and Sons Fabrication,4074.1,CC
1/10/2014,Bean There Done That,15.39,CC
1/10/2014,Bean There Done That,3.92,CC
1/10/2014,Brewed Awakenings,13.82,CC
1/10/2014,Jack's Magical Beans,15.69,CC
1/10/2014,Brewed Awakenings,6.17,CC
1/10/2014,Bean There Done That,13.41,CC
1/10/2014,Brewed Awakenings,13.9,CC
1/10/2014,Bean There Done That,18.67,CC
1/10/2014,Bean There Done That,9.3,CC
1/10/2014,Jack's Magical Beans,16.29,CC
1/10/2014,Jack's Magical Beans,5.46,CC
1/10/2014,Jack's Magical Beans,8.22,CC
1/10/2014,Stewart and Sons Fabrication,4195.49,CC
1/10/2014,Chostus Hotel,133.25,CC
1/10/2014,Chostus Hotel,197.41,CC
1/10/2014,Guy's Gyros,36.44,CC
1/10/2014,Ouzeri Elian,30.71,CC
1/10/2014,Hippokampos,79.26,CC
1/10/2014,Guy's Gyros,26.76,CC
1/10/2014,Guy's Gyros,15.93,CC
1/10/2014,Abila Zacharo,113.33,CC
1/10/2014,Katerina Cafe ,34.76,CC
1/10/2014,Kalami Kafenion,35.69,CC
1/10/2014,Gelatogalore,26.15,CC
1/10/2014,Ouzeri Elian,35.24,CC
1/10/2014,Kalami Kafenion,101.5,CC
1/10/2014,Abila Zacharo,36.73,CC
1/10/2014,Katerina Cafe ,25.36,CC
1/10/2014,Guy's Gyros,26.68,CC
1/10/2014,Katerina Cafe ,21.22,CC
1/10/2014,Hippokampos,32.01,CC
1/10/2014,Guy's Gyros,38.15,CC
1/10/2014,Ouzeri Elian,20.46,CC
1/10/2014,Kalami Kafenion,27.48,CC
1/10/2014,Abila Zacharo,31.34,CC
1/10/2014,Guy's Gyros,31.5,CC
1/10/2014,Katerina Cafe ,25.62,CC
1/10/2014,Katerina Cafe ,24.33,CC
1/10/2014,Ouzeri Elian,15.25,CC
1/10/2014,Guy's Gyros,31.05,CC
1/10/2014,Kalami Kafenion,24.3,CC
1/10/2014,Guy's Gyros,16.34,CC
1/10/2014,Ouzeri Elian,24.74,CC
1/10/2014,Hippokampos,39.89,CC
1/10/2014,Abila Zacharo,8.22,CC
1/10/2014,Abila Zacharo,16.12,CC
1/10/2014,Abila Zacharo,36.38,CC
1/10/2014,Hippokampos,11.61,CC
1/10/2014,Ouzeri Elian,30.93,CC
1/10/2014,Katerina Cafe ,77.62,CC
1/10/2014,Abila Zacharo,9.32,CC
1/10/2014,Gelatogalore,32.19,CC
1/10/2014,Hippokampos,10.16,CC
1/10/2014,Octavio's Office Supplies,139.72,CC
1/10/2014,Octavio's Office Supplies,64.51,CC
1/10/2014,Ouzeri Elian,19.92,CC
1/10/2014,Frydos Autosupply n' More,98.39,CC
1/10/2014,Guy's Gyros,23.61,CC
1/10/2014,Hippokampos,48.22,CC
1/10/2014,Katerina Cafe ,19.57,CC
1/10/2014,Guy's Gyros,27.78,CC
1/10/2014,Hippokampos,19.88,CC
1/10/2014,Katerina Cafe ,21.89,CC
1/10/2014,Frydos Autosupply n' More,43.65,CC
1/10/2014,Katerina Cafe ,15.76,CC
1/10/2014,Hippokampos,70.48,CC
1/10/2014,Katerina Cafe ,8.14,CC
1/10/2014,Guy's Gyros,29.81,CC
1/10/2014,Albert's Fine Clothing,126.13,CC
1/10/2014,Frydos Autosupply n' More,237.08,CC
1/10/2014,Shoppers' Delight,279.53,CC
1/10/2014,Guy's Gyros,35.54,CC
1/10/2014,Guy's Gyros,37.37,CC
1/10/2014,Katerina Cafe ,21.28,CC
1/10/2014,Hippokampos,17.21,CC
1/10/2014,Roberts and Sons,241.2,CC
1/10/2014,Guy's Gyros,25.81,CC
1/10/2014,Hippokampos,27,CC
1/10/2014,General Grocer,227.28,CC
1/10/2014,Hippokampos,79.97,CC
1/11/2014,Katerina Cafe ,45.22,CC
1/11/2014,Katerina Cafe ,45.21,CC
1/11/2014,Katerina Cafe ,29.1,CC
1/11/2014,Abila Zacharo,54.82,CC
1/11/2014,Abila Zacharo,89.54,CC
1/11/2014,Gelatogalore,17.31,CC
1/11/2014,Hippokampos,103.38,CC
1/11/2014,Hippokampos,75.62,CC
1/11/2014,Hippokampos,82.23,CC
1/11/2014,Ouzeri Elian,19.11,CC
1/11/2014,Katerina Cafe ,71.65,CC
1/11/2014,Hippokampos,31.1,CC
1/11/2014,Katerina Cafe ,23.45,CC
1/11/2014,Abila Zacharo,32.02,CC
1/11/2014,Gelatogalore,18.74,CC
1/11/2014,Kalami Kafenion,35.66,CC
1/11/2014,Kalami Kafenion,39.36,CC
1/11/2014,Katerina Cafe ,26.02,CC
1/11/2014,Abila Zacharo,45.2,CC
1/11/2014,Shoppers' Delight,157.45,CC
1/11/2014,Shoppers' Delight,238.52,CC
1/11/2014,General Grocer,78.02,CC
1/11/2014,Roberts and Sons,256.24,CC
1/11/2014,Albert's Fine Clothing,211.47,CC
1/11/2014,Frydos Autosupply n' More,52.73,CC
1/11/2014,Ahaggo Museum,89.32,CC
1/11/2014,Ahaggo Museum,52.14,CC
1/11/2014,Katerina Cafe ,55.67,CC
1/11/2014,Kalami Kafenion,23.86,CC
1/11/2014,Ouzeri Elian,69.36,CC
1/11/2014,Hippokampos,66.21,CC
1/11/2014,Albert's Fine Clothing,105.33,CC
1/11/2014,Hippokampos,32.63,CC
1/11/2014,Hippokampos,63.21,CC
1/11/2014,Katerina Cafe ,33.18,CC
1/11/2014,Katerina Cafe ,20.71,CC
1/11/2014,Hippokampos,11.13,CC
1/11/2014,Guy's Gyros,55.36,CC
1/11/2014,Katerina Cafe ,57.36,CC
1/11/2014,Shoppers' Delight,149.2,CC
1/11/2014,Hippokampos,63.21,CC
1/11/2014,Katerina Cafe ,12.55,CC
1/11/2014,Katerina Cafe ,45.68,CC
1/11/2014,Katerina Cafe ,15.72,CC
1/11/2014,Hippokampos,67.37,CC
1/11/2014,Guy's Gyros,36.2,CC
1/11/2014,Katerina Cafe ,25.76,CC
1/11/2014,Kalami Kafenion,50.2,CC
1/11/2014,Ouzeri Elian,16.69,CC
1/11/2014,Katerina Cafe ,52.45,CC
1/11/2014,Guy's Gyros,33.65,CC
1/11/2014,Guy's Gyros,16.33,CC
1/11/2014,Frydos Autosupply n' More,211.15,CC
1/11/2014,Katerina Cafe ,9.78,CC
1/11/2014,Frydos Autosupply n' More,236.25,CC
1/11/2014,Hippokampos,70.23,CC
1/11/2014,Katerina Cafe ,94.68,CC
1/11/2014,Frydos Autosupply n' More,261,CC
1/11/2014,Hippokampos,69.8,CC
1/11/2014,Kalami Kafenion,46.78,CC
1/11/2014,Katerina Cafe ,57.6,CC
1/12/2014,Kronos Mart,277.26,CC
1/12/2014,Ouzeri Elian,38.55,CC
1/12/2014,Ouzeri Elian,98.45,CC
1/12/2014,Hippokampos,12.55,CC
1/12/2014,Ouzeri Elian,24.72,CC
1/12/2014,Ouzeri Elian,72.32,CC
1/12/2014,Guy's Gyros,34.74,CC
1/12/2014,Ouzeri Elian,117.22,CC
1/12/2014,Hippokampos,29.2,CC
1/12/2014,Gelatogalore,20.09,CC
1/12/2014,Abila Zacharo,11.2,CC
1/12/2014,Desafio Golf Course,129.33,CC
1/12/2014,Kalami Kafenion,54.36,CC
1/12/2014,Hippokampos,8.54,CC
1/12/2014,Kalami Kafenion,14.59,CC
1/12/2014,Hippokampos,12.57,CC
1/12/2014,Hippokampos,71.99,CC
1/12/2014,Desafio Golf Course,220.77,CC
1/12/2014,Desafio Golf Course,198.46,CC
1/12/2014,Guy's Gyros,30.47,CC
1/12/2014,Shoppers' Delight,135.78,CC
1/12/2014,Shoppers' Delight,86.22,CC
1/12/2014,Shoppers' Delight,204.37,CC
1/12/2014,General Grocer,159.3,CC
1/12/2014,Albert's Fine Clothing,195.81,CC
1/12/2014,Shoppers' Delight,51.5,CC
1/12/2014,Ahaggo Museum,120.2,CC
1/12/2014,Katerina Cafe ,12.64,CC
1/12/2014,Katerina Cafe ,11.81,CC
1/12/2014,Hippokampos,27.15,CC
1/12/2014,Guy's Gyros,42.32,CC
1/12/2014,Shoppers' Delight,211.03,CC
1/12/2014,Hippokampos,66.63,CC
1/12/2014,Guy's Gyros,34.41,CC
1/12/2014,Hippokampos,49.23,CC
1/12/2014,Guy's Gyros,12.32,CC
1/12/2014,Katerina Cafe ,40.94,CC
1/12/2014,Hippokampos,26.79,CC
1/12/2014,Katerina Cafe ,17.36,CC
1/12/2014,Gelatogalore,36.2,CC
1/12/2014,Hippokampos,52.21,CC
1/12/2014,Frydos Autosupply n' More,88.93,CC
1/12/2014,Albert's Fine Clothing,63.36,CC
1/12/2014,Ouzeri Elian,55.55,CC
1/12/2014,Katerina Cafe ,39.3,CC
1/12/2014,Hippokampos,78.21,CC
1/12/2014,Katerina Cafe ,67.14,CC
1/12/2014,Katerina Cafe ,15.37,CC
1/12/2014,Katerina Cafe ,39.55,CC
1/12/2014,Hippokampos,69.41,CC
1/12/2014,Katerina Cafe ,16.34,CC
1/12/2014,Katerina Cafe ,40.25,CC
1/12/2014,Hippokampos,63.32,CC
1/12/2014,Frydos Autosupply n' More,161.96,CC
1/12/2014,Katerina Cafe ,87.09,CC
01/13/2014,Kronos Mart,147.3,CC
01/13/2014,Daily Dealz,2.01,CC
01/13/2014,Hallowed Grounds,9.16,CC
01/13/2014,Brew've Been Served,16.39,CC
01/13/2014,Brew've Been Served,8.04,CC
01/13/2014,Coffee Cameleon,19.93,CC
01/13/2014,Brew've Been Served,8,CC
01/13/2014,Hallowed Grounds,3.02,CC
01/13/2014,Brew've Been Served,24.18,CC
01/13/2014,Hallowed Grounds,13.68,CC
01/13/2014,Brew've Been Served,18.71,CC
01/13/2014,Hallowed Grounds,5.85,CC
01/13/2014,Brew've Been Served,19.64,CC
01/13/2014,Hallowed Grounds,19.18,CC
01/13/2014,Coffee Cameleon,17.49,CC
01/13/2014,Brew've Been Served,6.08,CC
01/13/2014,Brew've Been Served,9.53,CC
01/13/2014,Brew've Been Served,78.23,CC
01/13/2014,Hallowed Grounds,6.32,CC
01/13/2014,Brew've Been Served,13.37,CC
01/13/2014,Kronos Mart,159.06,CC
01/13/2014,Coffee Cameleon,4.88,CC
01/13/2014,Brew've Been Served,16.05,CC
01/13/2014,Hallowed Grounds,55.96,CC
01/13/2014,Brew've Been Served,11.49,CC
01/13/2014,Coffee Cameleon,17.76,CC
01/13/2014,Abila Airport,3617.47,CC
01/13/2014,Brew've Been Served,13.19,CC
01/13/2014,Brew've Been Served,6.69,CC
01/13/2014,Brew've Been Served,19.89,CC
01/13/2014,Kronos Pipe and Irrigation,2892.74,CC
01/13/2014,Nationwide Refinery,204.58,CC
01/13/2014,Maximum Iron and Steel,689.85,CC
01/13/2014,Coffee Shack,4.09,CC
01/13/2014,Bean There Done That,7.93,CC
01/13/2014,Bean There Done That,98.02,CC
01/13/2014,Brewed Awakenings,12.69,CC
01/13/2014,Jack's Magical Beans,18.31,CC
01/13/2014,Brewed Awakenings,56.4,CC
01/13/2014,Bean There Done That,19.56,CC
01/13/2014,Brewed Awakenings,16.25,CC
01/13/2014,Bean There Done That,5.54,CC
01/13/2014,Bean There Done That,10.37,CC
01/13/2014,Bean There Done That,15.24,CC
01/13/2014,Bean There Done That,18.59,CC
01/13/2014,Carlyle Chemical Inc.,1718.96,CC
01/13/2014,Jack's Magical Beans,5.22,CC
01/13/2014,Jack's Magical Beans,9.64,CC
01/13/2014,Jack's Magical Beans,17.52,CC
01/13/2014,Abila Airport,4417.03,CC
01/13/2014,Hippokampos,17.17,CC
01/13/2014,Ouzeri Elian,19.82,CC
01/13/2014,Gelatogalore,32.83,CC
01/13/2014,U-Pump,55.25,CC
01/13/2014,Gelatogalore,46.45,CC
01/13/2014,Abila Zacharo,79.95,CC
01/13/2014,Abila Zacharo,64.5,CC
01/13/2014,Katerina Cafe ,38.98,CC
01/13/2014,Hippokampos,35.73,CC
01/13/2014,Abila Zacharo,8.72,CC
01/13/2014,Hippokampos,30.51,CC
01/13/2014,Guy's Gyros,27.49,CC
01/13/2014,Katerina Cafe ,26.15,CC
01/13/2014,Abila Zacharo,27.3,CC
01/13/2014,Hippokampos,59.9,CC
01/13/2014,Katerina Cafe ,17.21,CC
01/13/2014,Ouzeri Elian,95.03,CC
01/13/2014,Guy's Gyros,37.37,CC
01/13/2014,Katerina Cafe ,8.29,CC
